,URN,Postcode,YEAR,Grades_scaled
1737,105601,M24WG,2018,-1.1586426652965107
1738,138506,CO101NW,2018,-1.1391202868432857
1739,120735,PE92BE,2018,0.35155275362082444
1740,139975,BD161EE,2018,0.9358296516137727
1741,103870,DY81QX,2018,-1.006647004482116
1742,107163,S103DH,2018,-1.0680030510493943
1743,110516,HP111PW,2018,0.9190961843681517
1744,105594,M168HX,2018,1.3625330663771198
1745,136164,BN19PW,2018,-0.4906984310754546
1746,130662,DL37AU,2018,-0.27455781248617805
1747,123589,SY45UB,2018,0.39338642173487764
1748,104020,WS109QS,2018,-0.2871079129203941
1749,126110,GU280NB,2018,-0.13092888529459387
1750,136466,BR28HZ,2018,-1.1823484105611408
1751,125281,RH43DG,2018,-1.1293590976166732
1753,113526,TQ13PE,2018,0.02943350914261139
1754,134464,CV91AE,2018,-0.47675387503743705
1755,119722,BB48HW,2018,-3.5794175934964123
1756,139623,LN67SX,2018,0.6192882295507677
1757,144002,ST148DU,2018,0.9079405395377376
1758,140117,GU168PY,2018,-0.7263614281179567
1759,130563,BS45RQ,2018,-1.529567855907786
1760,136632,SN146HJ,2018,-1.1628260321079158
1762,136570,ME137BQ,2018,0.5635100053986954
1764,143362,IP144BQ,2018,-0.8072398531384606
1765,134807,LU11EH,2018,-0.974574525594675
1766,125345,GU12JD,2018,0.46310920192496696
1768,137349,BH64AH,2018,-0.3108136581850242
1770,138525,RG142DU,2018,0.3417915643942119
1771,137352,HD88NL,2018,-0.12535106287938685
1772,125320,GU50DF,2018,0.689011009740857
1773,145777,LS249NB,2018,-1.300877136884293
1774,135938,WD233AA,2018,-2.0427275181068434
1775,117555,AL36DR,2018,-1.4026723959618235
1776,110532,MK125BT,2018,-1.8098534322719448
1777,139487,NR86HP,2018,-2.2867572487721555
1778,137131,EN55RR,2018,0.45613692390595845
1779,136334,DA51NE,2018,-1.939537803425511
1780,137140,OX129BY,2018,-2.567042825136315
1781,138960,SE50RP,2018,-1.489128643397534
1784,101842,CR97AT,2018,-2.5781984699667295
1785,137055,NR349PG,2018,-3.9489483285038856
1786,138483,CW60BL,2018,-0.33312494784585284
1787,145945,RG75DA,2018,-1.8014866986491345
1788,137612,L372YN,2018,-0.8170010423650726
1790,130670,TN402JG,2018,1.633057453514666
1791,136315,LN139HY,2018,-1.5504846899648126
1793,138871,GL139RS,2018,-1.3998834847542199
1794,136297,M415UG,2018,-0.6538497367202639
1796,100459,N65LY,2018,-2.081772275013293
1797,118959,TN91JP,2018,-0.8407067876297033
1799,145336,PL198DD,2018,0.015488953104593823
1800,120316,LE74SG,2018,-0.28850236852419564
1801,131895,S21SN,2018,-1.5128343886621645
1803,100756,SE37AG,2018,-0.10861759563376527
1804,138032,DY101XA,2018,-0.12674551848318835
1805,120655,DN212ST,2018,0.5983713954937401
1808,112077,TR12HU,2018,-0.6817388487962995
1810,110932,CB12JB,2018,1.1338423473536268
1811,139793,EC1V1JX,2018,-1.3622331834515713
1812,113919,DT93QN,2018,-1.1781650437497353
1813,114591,TN56AZ,2018,-1.1056533523520424
1815,109371,BS93AW,2018,-1.4821563653785252
1816,123277,OX76TH,2018,1.3681108887923268
1818,121743,YO269SS,2018,-1.331555160167932
1819,118789,TN49UJ,2018,-0.585521412133976
1820,137075,HA71PL,2018,1.0097357986152675
1821,141749,TQ122QA,2018,-0.5646045780769494
1822,130796,TF12NP,2018,0.19537372599502467
1824,101928,UB13BT,2018,-0.20483503229608874
1825,135962,BN436YT,2018,-2.377396863019272
1828,138511,ME72LX,2018,-0.1392956189174044
1830,123275,OX154PE,2018,1.4713006034736593
1831,136777,WS42AE,2018,-0.020766892594252847
1833,137046,B324BT,2018,-0.3805364383751136
1834,139658,NE304RF,2018,0.10752302295551176
1835,136782,IP139HE,2018,0.21350164884444728
1836,123620,SY11TN,2018,0.12983431261633988
1837,144700,E14SD,2018,-1.18932068858015
1838,130423,W21NB,2018,-0.7472782621749833
1841,126522,BA128PJ,2018,-0.14766235254021545
1843,101157,W1G8BT,2018,-1.4138280407922375
1844,110916,CB74DB,2018,-0.9843357148212875
1845,136718,S264SF,2018,0.154934513484772
1847,136126,CV15LY,2018,0.9525631188593948
1852,138312,SW1E5HJ,2018,1.3290661318858765
1854,117633,SG111DS,2018,-0.5102208095286797
1855,140011,GL40RT,2018,0.1409899574467549
1856,124471,ST199BA,2018,-0.5311376435857068
1858,137687,ME104NL,2018,-0.9397131354996302
1859,137086,NN156BJ,2018,0.011305586293188305
1860,137169,LU73DY,2018,0.7350280446663158
1861,126068,RH149RY,2018,-0.15184571935162047
1862,102052,EN13PU,2018,-1.1237812752014662
1863,101162,SW1P3PF,2018,-0.07515066114252261
1864,136899,WD250UU,2018,-0.06538947191591006
1866,118998,CT28HU,2018,0.28880225144974364
1868,136449,RG15LW,2018,0.23720739410907787
1869,123292,OX27NN,2018,-0.2843190017127906
1870,104124,B913DJ,2018,0.37804741009305803
1871,137815,CH443HS,2018,-0.41400337286635674
1872,138134,WA150HE,2018,0.009911130689386795
1873,102692,SW194AB,2018,-1.5504846899648126
1874,145528,NE64AW,2018,-1.82937581072517
1875,139534,SS69BZ,2018,0.09636737812509721
1876,135913,WR38HN,2018,-0.3010524689584117
1877,141277,CV213AG,2018,-0.4153978284701582
1878,136735,L121LF,2018,-0.6203828022290208
1879,110137,RG415BG,2018,-0.9843357148212875
1880,106653,S367BX,2018,1.8854539178027898
1881,136791,TA246AY,2018,0.14238441305055644
1882,137637,CM235BD,2018,0.8173009252906207
1883,138183,L173AA,2018,-1.9939215719737808
1885,119002,TN133UL,2018,0.7810450795917745
1887,137418,IG14JU,2018,-0.8128176755536677
1889,105101,CH616XN,2018,-1.2520711907512303
1890,136840,CV34BD,2018,-2.0218106840498162
1891,144367,DY115PQ,2018,-0.41400337286635674
1894,102854,IG87DQ,2018,-0.7263614281179567
1895,136276,WD187JF,2018,-0.8295511427992888
1896,115238,CM14BS,2018,-0.691500038022912
1897,138463,L256EG,2018,-0.41679228407396024
1898,139769,TF136NB,2018,-2.7678444320837725
1899,144646,LA31AB,2018,-0.8267622315916852
1900,105123,CH432JD,2018,0.047561431992034976
1901,135745,BN176FE,2018,-1.82937581072517
1902,140569,BD94BQ,2018,-0.1323233408983954
1904,102852,IG89LA,2018,-1.3622331834515713
1905,137252,CA81AR,2018,-1.8893374016886468
1907,144496,DL128HH,2018,1.115714424504203
1908,124445,ST179YJ,2018,1.2858380081680219
1909,137057,BA151DZ,2018,-0.07933402795392763
1910,121694,HG42DG,2018,-0.370775249148501
1911,130427,N129EY,2018,-0.14766235254021545
1912,142605,S93TU,2018,-0.4460758517537974
1913,136383,PL311DD,2018,0.29577452946875316
1914,124865,CO108JE,2018,-0.3080247469774207
1915,137791,PO122QP,2018,0.1395955018429524
1916,122131,NN82BX,2018,-0.5325320991895083
1917,117605,CM232PJ,2018,-0.24806315601394394
1918,123912,TA13LA,2018,-0.36101405992188845
1919,137982,TN62AS,2018,0.014094497500791819
1920,137305,PE276RR,2018,1.3639275219809213
1921,136592,B178QB,2018,1.2663156297147968
1922,137171,CH633AF,2018,-0.043078182255081456
1923,137627,BS110SU,2018,-0.8950905561779731
1924,138850,L176AB,2018,1.4824562483040733
1925,137162,DY138AX,2018,0.9567464856707993
1926,131867,BL35BU,2018,-0.359619604318087
1927,109728,MK417NT,2018,-0.29129127973179914
1928,141394,BN90DF,2018,0.6736719980990374
1929,137241,CO50EW,2018,0.7629171567423519
1930,136377,WA157RH,2018,0.38223077690446355
1931,136723,HP111TB,2018,0.20792382642924023
1932,118996,CT12ES,2018,0.16469570271138453
1933,136108,ME45JB,2018,0.8688957826312874
1934,114664,BN14LF,2018,0.43522008984893185
1935,100183,SE181QF,2018,-0.262007712051962
1937,137355,HP180LQ,2018,0.12286203459733133
1938,100541,W1B1NJ,2018,-0.5339265547933103
1939,136556,PL72RS,2018,1.3123326646402556
1940,141814,NE226ED,2018,-1.3413163493945446
1941,137707,B742EX,2018,-1.2534656463550322
1942,110159,SL58DR,2018,1.209142949958923
1943,134314,N78PG,2018,-0.10582868442616175
1944,137461,NR180QT,2018,-0.1783403758238546
1945,130504,M145RB,2018,-1.0345361165581517
1946,130727,TN92PW,2018,1.5661235845321808
1947,123893,TA187NT,2018,-1.207448611429573
1948,137233,RM142QR,2018,1.3346439543010837
1949,142594,WV124QZ,2018,0.00851667508558479
1950,121749,YO196EU,2018,-0.678949937588696
1951,137650,SN118YH,2018,1.1770704710714823
1952,110084,SL37AF,2018,0.28182997343073507
1953,145135,BS374DX,2018,1.4782728814926678
1955,123311,OX41DZ,2018,-0.5311376435857068
1956,106376,WA158HT,2018,-0.2243574107493133
1957,146518,SL85BW,2018,-0.5701824004921565
1958,103013,SM53PS,2018,-0.5980715125681926
1959,116581,PO53EQ,2018,2.0988056251844633
1960,137339,AL36DB,2018,0.5565377273796869
1961,102619,KT26PY,2018,-1.320399515337518
1963,117638,AL34AW,2018,0.9581409412746018
1964,130652,BH140LS,2018,0.18421808116460964
1965,135804,SP119RR,2018,1.2746823633376068
1966,101939,W71JJ,2018,0.34039710879041035
1967,138571,LU63BU,2018,-1.8670261120278182
1968,139711,BH178RE,2018,1.429466935359605
1970,100750,SE41LE,2018,-0.06957283872731508
1972,137272,CV12BA,2018,0.4296422674337248
1973,125388,RH56EA,2018,1.316516031451661
1974,139143,WV164ER,2018,0.2190794712596543
1975,136758,IG75BT,2018,-0.16439581978583653
1976,136846,HP217SX,2018,0.0949729225212957
1978,101154,NW65SN,2018,-0.2201740439379083
1979,100637,SW120AB,2018,-0.4474703073575994
1980,110111,RG15JT,2018,-0.678949937588696
1982,139841,B203DP,2018,0.12007312338972782
1983,137361,NW21TR,2018,-0.7654061850244069
1984,135632,CA222DQ,2018,-0.14626789693641346
1985,142741,DE551AE,2018,-1.731763918459045
1986,139319,HA98NA,2018,-0.464203774603221
1987,115322,SS118LY,2018,-0.9927024484440979
1988,136268,DN364RZ,2018,-0.6719776595696869
1989,100540,SW75AB,2018,-0.49767070909446365
1990,105992,M282WQ,2018,-0.6385107250784443
1991,130411,W106EY,2018,-1.1684038545231232
1994,140049,WD186NS,2018,-0.2634021676557635
1995,130521,WN11RS,2018,-0.19367938746567417
1996,143583,DH14NG,2018,-1.3650220946591753
1997,137546,W39PP,2018,1.3695053443961283
1999,114614,BN20AL,2018,-0.03750035983987393
2000,117012,B617DU,2018,0.1535400578809705
2001,123911,BA160YD,2018,0.012700041896990309
2002,137735,SM71AG,2018,-0.020766892594252847
2003,113551,TQ14RN,2018,1.514528727191514
2005,137133,OL13SQ,2018,0.4254589006223193
2006,140798,WV60BY,2018,-0.23690751118352937
2007,137357,OX108HH,2018,-0.16857918659724205
2008,112951,DE223HU,2018,1.2691045409223998
2009,136301,S605EJ,2018,-1.535145678322993
2010,110068,GU470SD,2018,0.16051233589998
2011,138832,NG93DU,2018,0.12007312338972782
2012,102875,IG80RF,2018,0.47984266917058904
2013,140081,NE77PE,2018,2.3735133791334153
2014,145944,RM79NX,2018,0.10891747855931327
2015,137267,RG129DA,2018,-0.3470695038838709
2016,138491,TW166LT,2018,0.03640578716162043
2017,141499,CA144EB,2018,1.4057611900949754
2018,144354,CT51PX,2018,-0.37914198277131206
2019,120341,LE167AU,2018,-0.006822336556234783
2020,101361,N127NJ,2018,-1.1684038545231232
2021,135935,LS131DQ,2018,-0.31639148060023126
2023,121667,YO211LA,2018,-0.8351289652144962
2024,110128,RG209BD,2018,-0.2034405766922867
2026,121724,YO306AB,2018,-0.24945761161774593
2027,125428,KT113QQ,2018,-2.730194130781124
2028,136500,SP12ED,2018,-1.2855381252424734
2029,112939,NG164HL,2018,0.5495654493606784
2030,102681,SW194NS,2018,-0.9438965023110353
2031,146303,M502UW,2018,-0.266191078863367
2032,116594,RG209JW,2018,1.7892364811404669
2033,102674,SW200JL,2018,-0.11837878486037781
2034,123604,SY113EW,2018,-0.359619604318087
2035,137036,HX38TL,2018,-1.083342062691214
2037,104715,L119DQ,2018,-0.05702273829309902
2039,137572,PE109DT,2018,-0.08212293916153114
2040,136900,BB22JR,2018,0.1619067915037815
2041,130787,NG84DQ,2018,-1.8042756098567378
2042,137040,RM113BX,2018,-1.1823484105611408
2043,146232,LE56HN,2018,-0.3526473262990779
2044,138829,NR104JT,2018,0.4435868234717419
2045,140037,SG13BE,2018,0.8368233037438457
2046,126134,RH150EG,2018,0.570482283417705
2047,136622,B495ED,2018,-1.2520711907512303
2048,136643,GU307NY,2018,-0.6622164703430744
2049,121717,HG28PT,2018,2.2898460429053076
2050,135564,LN60EP,2018,-0.6022548793795977
2051,144044,BL23BP,2018,0.4882094027933991
2052,123278,OX155QL,2018,0.05592816561484552
2053,105103,CH458PJ,2018,1.2593433516957873
2055,136982,GL40DD,2018,-0.5980715125681926
2059,139138,WV81RT,2018,0.7629171567423519
2060,105595,M146BL,2018,0.5077317812466242
2062,117606,WD231DT,2018,-0.09885640640715272
2063,124468,WS114AW,2018,0.7113222994016851
2064,101072,SW156BH,2018,-0.6106216130024087
2065,113503,EX109LG,2018,-2.4080748863029116
2066,113918,DT93AP,2018,0.1744568919379971
2067,107583,HX64QA,2018,-1.3775721950933912
2068,136719,SP61EZ,2018,0.5495654493606784
2069,137248,PE297DD,2018,0.7517615119119369
2070,146302,3714608,2018,-0.886723822555162
2071,143588,YO422LL,2018,-0.33451940344965486
2072,136990,IP326RF,2018,0.6653052644762264
2073,123627,TF34NW,2018,-1.031747205350548
2074,142035,CB18NN,2018,0.672277542495235
2075,138191,NG125FF,2018,-1.5769793464370467
2076,109370,BS81JX,2018,-0.39587545001693314
2077,139842,SW170AQ,2018,-1.932565525406502
2079,130597,MK429AH,2018,-1.2771713916196623
2081,107562,HX75QN,2018,1.3513774215467058
2082,136668,PL47PG,2018,1.2356376064311567
2085,137851,NE214BQ,2018,-0.6106216130024087
2086,136350,LN76QJ,2018,0.2204739268634568
2087,124467,ST179DJ,2018,-0.06538947191591006
2089,136526,LA96PJ,2018,-1.0596363174265837
2091,135744,BN159QZ,2018,-0.20483503229608874
2092,141185,NE403AH,2018,0.6304438743811818
2094,104698,L183HS,2018,-1.5044676550393539
2095,141941,BL35AG,2018,0.3487638424132204
2097,133528,CR05SX,2018,0.6081325847203527
2098,138951,WF76BD,2018,-0.366591882337096
2099,130576,TS176FB,2018,0.19258481478742068
2102,144977,NE227DS,2018,-0.47675387503743705
2103,143817,CH47AE,2018,0.10333965614410624
2104,139060,NN172JH,2018,0.3041412630915632
2106,134369,UB55LQ,2018,-0.4223701064891673
2108,134226,NW103ST,2018,-0.1323233408983954
2110,136973,AL53AE,2018,-0.41679228407396024
2111,141163,SE288AT,2018,-3.223831414526957
2113,137178,HA73JW,2018,-1.378966650697193
2114,144326,L356NY,2018,0.2037404596178347
2116,133226,9314127,2018,0.5858212950595245
2123,135416,3036906,2018,0.5091262368504267
2124,120333,LE112DU,2018,-0.45862595218801394
2127,138239,CM159DA,2018,-1.8433203667631881
2128,136583,TN249AL,2018,-0.10443422882235975
2129,110544,SL98JQ,2018,-0.57297131169976
2131,135469,3104022,2018,0.047561431992034976
2132,137983,LE71LY,2018,-0.22156849954170982
2137,109717,MK402DL,2018,-2.1250003987311485
2138,115787,GL77HA,2018,-1.0219860161239356
2139,101388,NW42AT,2018,-0.2173851327303048
2143,139961,NN82DQ,2018,-0.6580331035316694
2144,102851,E112JZ,2018,-0.06399501631210805
2146,136494,TQ123JG,2018,1.20635403875132
2148,110930,CB21JE,2018,0.7364225002701172
2149,104961,L235TF,2018,-0.02216134819805436
2151,144243,PO220EN,2018,1.2509766180729773
2153,145090,DL107BQ,2018,0.2985634406763562
2155,130593,YO125LF,2018,1.7836586587252587
2156,139542,TN157RD,2018,-0.4293423845081763
2157,137965,DA159NU,2018,0.36410285405504
2159,118080,HU128UZ,2018,2.263351386433074
2161,137752,GL208DF,2018,-0.6189883466252192
2162,124802,IP313PB,2018,2.3177351549813436
2164,130555,NE346ET,2018,-0.6928944936267141
2165,137382,NP167AA,2018,-0.4781483306412385
2168,137139,HG28JR,2018,0.2832244290345366
2169,110497,HP218ES,2018,-0.1323233408983954
2170,104259,WV147BL,2018,-0.18670710944666513
2172,135941,CH656EA,2018,-1.2841436696386714
2175,103493,B94TR,2018,-2.511264600984244
2176,130836,CV116BH,2018,0.1828236255608081
2179,124861,IP326RH,2018,1.4197057461329925
2184,109690,MK404AZ,2018,0.09078955570989018
2185,116433,GU466NW,2018,-0.7291503393255603
2186,121679,DL85HY,2018,-0.8253677759878837
2188,136444,SS24UZ,2018,-1.1684038545231232
2190,137158,NG198QA,2018,2.1099612700148773
2191,117613,SG63PJ,2018,0.06429489923765606
2192,137356,ST87AR,2018,-0.04586709346268497
2193,102857,IG26HX,2018,1.101769868466186
2196,136321,TQ27EL,2018,0.8145120140830177
2197,130761,PE216JF,2018,-0.1155898736527743
2199,139140,PE219PF,2018,0.6429939748153973
2200,138024,PL276BU,2018,-2.99235178429586
2203,142727,EN40BL,2018,-0.10861759563376527
2204,100528,TW153DZ,2018,-0.6663998371544799
2205,146344,SN126QZ,2018,-2.1194225763159418
2207,108076,LS81ND,2018,0.7252668554397033
2208,137769,DA67AB,2018,-0.575760222907364
2209,138461,TW25LH,2018,-3.2294092369421636
2210,133608,E58BP,2018,-0.9048517454045856
2211,137243,CH485DP,2018,0.09078955570989018
2215,138103,SR27TF,2018,-0.39726990562073516
2216,119761,LA45BG,2018,-0.2759522680899796
2217,133697,WS33LX,2018,-1.0944977075216284
2218,141268,NR192EU,2018,-1.411039129584634
2219,136548,S403NS,2018,-1.207448611429573
2220,140160,WV100JR,2018,-0.8797515445361535
2221,136484,HP136QT,2018,-1.098681074333034
2222,136470,MK441JL,2018,-0.3261526698268438
2223,141309,SE92PT,2018,0.39756978854628316
2224,109327,BS16RT,2018,-0.11140650684136878
2225,138341,NG83EZ,2018,-1.723397184836234
2226,120642,PE112PJ,2018,-0.5004596203020671
2229,108542,NE34HS,2018,0.11728421218212431
2230,132727,E175DP,2018,-0.3847198051865191
2231,110062,RG53EU,2018,-0.801662030723253
2232,137916,L159EE,2018,-0.7166002388913442
2233,137614,NN37SD,2018,-0.7263614281179567
2234,130764,NR22LJ,2018,0.31529690792197823
2235,125275,KT227JP,2018,1.7139358785351695
2236,134769,RG270HU,2018,-1.083342062691214
2238,117035,WR144JF,2018,-0.5715768560959584
2239,140294,SG138AJ,2018,0.2386018497128794
2240,141063,B975LX,2018,-0.4084255504511492
2243,110517,MK65EN,2018,-1.0275638385391426
2244,137801,M156HP,2018,-1.7889365982149183
2245,111424,SY148JD,2018,-0.4014532724321407
2247,136488,NN126DJ,2018,-0.051444915877891996
2248,108114,BD100NR,2018,0.19119035918361915
2250,126092,BN443RX,2018,-0.4070310948473477
2252,111443,SK91LZ,2018,-0.255035434032953
2253,112382,CA156NT,2018,1.0864308568243655
2254,137912,NN84RP,2018,1.0208914434456817
2255,137913,NR13PB,2018,0.31669136352577976
2256,142604,LS101LA,2018,-1.0596363174265837
2258,140265,CB20SZ,2018,-3.37443261973755
2260,103537,B235XA,2018,-1.0080414600859176
2261,102942,SW139JT,2018,-0.7779562854586229
2262,101683,BR20BS,2018,0.05174479880344
2263,123294,OX26JR,2018,1.0487805555217178
2264,138499,OX169HY,2018,-0.1992572098808812
2265,111769,TS159EJ,2018,0.21210719324064575
2266,105844,M242GL,2018,-1.441717152868273
2270,120320,LE159QE,2018,-0.3387027702610599
2271,141683,RM95QT,2018,-0.33591385905345633
2272,107413,BD30DU,2018,-1.4472949752834807
2273,134455,PE377XD,2018,-1.201870789014366
2274,115794,GL538EY,2018,0.5872157506633261
2275,100977,E10RH,2018,-0.1992572098808812
2276,136669,E63SQ,2018,0.7196890330244962
2277,110536,MK185AE,2018,0.20652937082543874
2278,136626,PL34BD,2018,1.4001833676797675
2280,137310,SS00BW,2018,-0.27455781248617805
2281,142894,DL56AP,2018,-0.1351122521059994
2282,137184,NG83LD,2018,-1.3733888282819857
2283,143902,KT227NZ,2018,-1.2827492140348693
2284,135849,PL51HL,2018,-1.3538664498287607
2285,139663,MK183GH,2018,-0.156029086163026
2286,142560,HA30NB,2018,-0.2647966232595655
2287,115429,CM158EE,2018,0.576060105832912
2288,145055,IP141QR,2018,-0.11140650684136878
2290,138196,E154RZ,2018,0.8368233037438457
2292,137028,HA55RP,2018,0.07545054406807061
2294,136925,WR102BX,2018,-0.16579027538963853
2295,130672,SS11ND,2018,-0.5032485315096706
2296,118933,DA122JW,2018,0.5133096036618312
2297,131609,E28BA,2018,0.4909983140010031
2298,136874,GL54HF,2018,-1.5700070684180378
2300,118111,YO164QU,2018,-0.39726990562073516
2301,136861,CM129LH,2018,-0.09885640640715272
2303,102449,UB100EX,2018,-0.3735641603561045
2304,137633,UB83RF,2018,0.04895588759583649
2305,137619,CO34QS,2018,0.29298561826114916
2307,109369,BS81SR,2018,0.5453820825492729
2309,123602,SY42JY,2018,0.9386185628213768
2310,136604,HD62NY,2018,0.0029388526703777633
2311,140472,PO193HP,2018,-0.27734672369378155
2312,141245,WV113ES,2018,-0.39866436122453663
2313,138966,SE184LD,2018,-0.12674551848318835
2315,112041,PL112NH,2018,-1.4905230990013358
2316,136091,B712BX,2018,0.6917999209484601
2319,139304,PE112XH,2018,-0.5004596203020671
2320,139669,BS348SF,2018,0.023855686727404363
2321,112989,DE560DA,2018,1.9161319410864288
2322,133405,IG27PQ,2018,-0.7919008414966405
2323,130720,WD173EZ,2018,1.8199145044241058
2329,136944,B47QD,2018,-0.1769459202200526
2330,116574,SO240LQ,2018,-0.6468774587012548
2331,139063,NG171EE,2018,0.06429489923765606
2334,136387,RM155AY,2018,0.6374161524001903
2335,130777,NG185BH,2018,0.29577452946875316
2336,139238,BS347AT,2018,0.45892583511356144
2337,137167,B988HB,2018,0.6220771407583707
