,URN,Absence,YEAR,Postcode
56525,144691,13.0,2019,SS24RL
56565,139578,5.9,2019,RM175LL
56566,143424,5.3,2019,SS170NS
56569,136387,5.0,2019,RM155AY
56570,137549,4.2,2019,RM166SA
56571,115239,3.6,2019,RM175UX
56574,137214,4.8,2019,RM163NJ
56575,136854,6.8,2019,SS178JT
56576,137456,4.0,2019,SS170NW
56577,133114,5.7,2019,RM164LU
56578,135960,6.4,2019,RM154RU
56579,144234,6.2,2019,RM162WU
56658,137703,4.9,2019,HR74QS
56659,139189,5.2,2019,HR40RN
56660,116936,7.3,2019,HR11HY
56661,137073,6.4,2019,HR29HJ
56662,137608,6.4,2019,HR53AR
56663,116941,6.0,2019,HR68JJ
56664,140868,5.8,2019,HR20SG
56665,116952,5.6,2019,HR48ST
56666,136405,4.8,2019,HR69UW
56667,136803,5.1,2019,HR82HF
56668,136399,5.3,2019,HR97ET
56669,116991,5.3,2019,HR11UU
56670,116992,4.1,2019,HR14DR
56672,135662,8.3,2019,HR27NG
56673,135672,6.6,2019,HR28DL
56677,141487,16.9,2019,HR49NG
56856,135035,4.8,2019,DY121BL
56857,116928,7.9,2019,B601BA
56858,140292,5.3,2019,B603NL
56859,137162,5.7,2019,DY138AX
56860,136927,5.9,2019,WR90AA
56861,116932,7.0,2019,WR111DQ
56862,138505,5.6,2019,B980EN
56864,136898,3.8,2019,DY82XS
56865,141169,5.7,2019,WR158XA
56866,144367,6.6,2019,DY115PQ
56867,136924,4.4,2019,B475JW
56868,137625,5.5,2019,WR143NZ
56869,136925,6.2,2019,WR102BX
56870,138664,5.7,2019,B459EL
56879,136890,5.0,2019,WR24AF
56880,137051,5.4,2019,WR52LT
56881,136897,4.4,2019,WR66QA
56883,137167,6.4,2019,B988HB
56884,140731,7.1,2019,B987UH
56885,137101,5.3,2019,WR80BL
56886,138032,5.8,2019,DY101XA
56887,135061,6.0,2019,DY115XQ
56891,138107,6.7,2019,WR38LE
56892,141414,5.2,2019,DY82XL
56893,137186,6.0,2019,WR141WD
56897,141063,4.4,2019,B975LX
56899,116999,4.1,2019,WR52XD
56900,136469,5.1,2019,WR114QH
56902,141105,4.7,2019,DY102BY
56903,135913,5.2,2019,WR38HN
56904,140404,26.1,2019,B980HF
56905,117049,6.6,2019,B602EP
56906,140397,21.2,2019,WR13HZ
56910,140261,7.4,2019,WR49JL
56912,135791,6.6,2019,DY116FA
57341,136923,5.8,2019,ME168AE
57342,137581,7.0,2019,DA100BZ
57343,137687,7.0,2019,ME104NL
57344,138236,8.8,2019,TN172PJ
57345,139075,4.5,2019,DA130AH
57346,139554,5.9,2019,TN133SL
57347,139664,5.6,2019,TN255EJ
57348,139697,6.1,2019,TN110AU
57349,140987,5.9,2019,DA15TF
57350,141217,6.1,2019,CT162QB
57351,143954,5.7,2019,ME172LL
57352,144015,5.7,2019,CT102RL
57353,145420,9.6,2019,CT195FP
57355,146624,7.3,2019,CT149BD
57356,118785,5.5,2019,DA12LY
57357,136304,6.0,2019,BR87TE
57358,118788,5.2,2019,DA118AQ
57359,118789,4.1,2019,TN49UJ
57360,118790,5.4,2019,TN49XB
57361,136455,3.7,2019,TN92JP
57362,136582,2.7,2019,ME145DS
57363,118796,5.7,2019,ME65HS
57364,136305,3.7,2019,ME104PT
57365,144354,4.8,2019,CT51PX
57366,136379,4.0,2019,TN248UD
57367,138480,4.1,2019,CT195JY
57368,118806,5.2,2019,CT162PZ
57369,138167,6.7,2019,CT170AS
57370,136584,5.9,2019,CT79BL
57371,136571,10.8,2019,CT95RE
57372,136583,6.5,2019,TN249AL
57373,137154,7.1,2019,ME138RZ
57374,118832,6.0,2019,TN248AL
57375,136581,5.5,2019,ME145DT
57376,118835,4.7,2019,ME157BT
57377,118836,4.9,2019,ME160SF
57378,137800,3.8,2019,ME104DB
57379,138019,4.7,2019,TN240QJ
57380,118840,5.3,2019,CT13EW
57381,118843,4.4,2019,TN92PN
57382,141628,6.3,2019,CT88LX
57410,137250,3.7,2019,DA27BB
57411,137833,6.0,2019,ME160TJ
57412,137227,4.4,2019,DA27DA
57413,137609,4.0,2019,DA117LS
57414,136359,2.6,2019,DA12HW
57415,118879,6.6,2019,DA124LF
57416,137484,7.2,2019,TN306LT
57417,139542,6.6,2019,TN157RD
57418,118882,6.0,2019,ME207JU
57419,144100,3.3,2019,DA12NT
57420,118884,5.6,2019,CT47AS
57421,136324,6.9,2019,ME104EG
57422,137739,5.0,2019,TN173JD
57423,140595,4.4,2019,TN49PG
57424,136302,9.2,2019,CT28QA
57425,136727,4.3,2019,ME168AH
57426,118897,5.9,2019,ME196DH
57427,118898,10.4,2019,CT27AP
57428,136501,4.3,2019,CT139JX
57429,118903,9.2,2019,TN104PU
57430,140537,4.8,2019,ME160JP
57431,136286,6.0,2019,ME101PF
57432,140640,5.2,2019,TN49XL
57433,137837,4.6,2019,CT203RB
57434,136847,5.6,2019,TN126LT
57435,136417,4.2,2019,TN92JR
57436,137474,4.4,2019,CT11PH
57437,140874,6.4,2019,CT13EN
57438,118919,4.0,2019,CT102LH
57439,136465,5.9,2019,CT67NS
57440,136570,5.1,2019,ME137BQ
57441,137104,6.2,2019,TN92HE
57442,136349,6.4,2019,TN92PH
57443,118928,5.7,2019,DA118BG
57444,118931,4.5,2019,CT170DQ
57445,136585,4.6,2019,CT102RT
57446,118933,6.0,2019,DA122JW
57447,136382,5.4,2019,CT117PS
57448,136317,7.2,2019,CT130FA
57449,136603,4.3,2019,TN49SH
57450,137099,4.2,2019,DA122PR
57451,137458,8.0,2019,CT214HL
57452,137834,4.3,2019,DA110JE
57453,135826,6.5,2019,CT126RH
57454,136128,5.3,2019,TN133LE
57455,135290,8.0,2019,TN288BB
57456,135297,5.5,2019,DA11QE
57457,135305,7.0,2019,CT20HD
57458,135372,7.9,2019,ME159QL
57459,135371,8.1,2019,ME174HX
57460,135630,6.1,2019,DA37PH
57461,135721,12.3,2019,ME123JQ
57462,135888,7.0,2019,TN24PY
57463,136175,6.9,2019,CT162EG
57464,136197,6.9,2019,TN233HG
57465,136205,5.3,2019,DA27DR
57466,119026,13.8,2019,TN30TB
57467,119027,21.6,2019,TN256PW
57468,119029,20.9,2019,TN40RJ
57469,119032,12.6,2019,TN161QN
57470,119036,8.3,2019,ME168NL
57471,119037,13.7,2019,CT93RA
57472,119040,10.0,2019,DA125JT
57474,119042,28.1,2019,TN233BT
57475,119044,8.8,2019,CT195DN
57476,119045,12.2,2019,DA37PW
57477,119046,16.7,2019,CT179PS
57479,119051,7.7,2019,TN157RD
57482,119058,17.0,2019,CT13QQ
57485,119062,14.5,2019,CT156SS
57488,134783,9.7,2019,ME104NL
57489,134971,8.2,2019,CT126FH
57568,137119,6.6,2019,ME39HH
57569,138511,6.6,2019,ME72LX
57570,142081,7.0,2019,ME44FQ
57571,136594,3.7,2019,ME46JB
57572,136337,3.8,2019,ME46TJ
57573,137630,7.2,2019,ME50LE
57574,138046,6.3,2019,ME50LP
57575,136456,6.2,2019,ME80BX
57576,136662,3.5,2019,ME13EL
57577,136864,3.6,2019,ME87AJ
57578,137389,3.5,2019,ME57EH
57579,118908,5.2,2019,ME46SG
57580,136313,3.3,2019,ME13BY
57581,137376,4.8,2019,ME12UW
57582,141466,5.7,2019,ME80BX
57583,135964,5.0,2019,ME22SX
57584,136107,4.9,2019,ME75HT
57585,136108,6.5,2019,ME45JB
57586,141005,14.1,2019,ME50LB
57587,142555,6.7,2019,ME71UG
57589,140701,5.6,2019,ME50LB
58066,119707,4.6,2019,PR21SL
58067,136801,3.1,2019,PR16QQ
58068,139130,5.6,2019,BB88JF
58069,141028,6.7,2019,BB126NX
58070,136717,4.2,2019,FY67EU
58071,119714,6.0,2019,FY55DG
58072,119716,4.8,2019,BB71EJ
58073,141971,2.6,2019,PR14BD
58075,144356,7.4,2019,BB14ED
58076,144646,9.1,2019,LA31AB
58077,146282,5.5,2019,L407RZ
58078,119721,9.2,2019,BB53EA
58080,119722,6.0,2019,BB48HW
58081,119723,7.5,2019,PR252TP
58082,142856,6.0,2019,BB185TB
58083,136997,4.2,2019,BB74QS
58084,143794,6.1,2019,PR72NJ
58086,119740,5.7,2019,FY84DG
58087,139290,4.6,2019,PR251QX
58088,119743,6.0,2019,PR56RN
58089,119744,5.8,2019,PR42ST
58090,119745,7.1,2019,OL130TG
58091,137342,5.2,2019,PR31YE
58092,145082,6.8,2019,LA59LS
58093,119749,5.2,2019,PR33AR
58094,119751,5.2,2019,WN57AL
58095,137768,4.3,2019,PR46AQ
58096,119753,4.8,2019,OL128TS
58097,137111,4.1,2019,PR55UR
58098,119757,5.4,2019,BB52QY
58099,119759,3.3,2019,PR35JJ
58100,119761,6.1,2019,LA45BG
58101,138647,4.0,2019,PR71LL
58102,119765,3.6,2019,PR10SR
58103,119767,4.4,2019,BB44EY
58104,138544,4.1,2019,PR73AY
58105,119770,7.3,2019,LA13LS
58106,119771,7.8,2019,FY78HE
58107,119773,5.3,2019,PR16DT
58108,119774,6.5,2019,WN86JN
58109,132834,6.8,2019,L392AT
58110,119775,3.8,2019,PR253AH
58111,119779,3.4,2019,PR23SQ
58113,119781,4.0,2019,PR14PR
58114,119782,6.8,2019,WN86JW
58115,119784,5.2,2019,PR56PB
58116,119785,6.1,2019,BB88JT
58117,137296,2.9,2019,PR269HH
58118,119788,5.0,2019,FY84JL
58119,119789,4.1,2019,FY60NP
58120,137421,2.9,2019,BB54AY
58121,119792,6.0,2019,L394TA
58122,119794,5.2,2019,PR45SN
58123,136893,3.4,2019,PR71RS
58124,136731,4.9,2019,LA14RS
58125,119797,5.1,2019,BB46SJ
58126,119798,5.4,2019,LA12RX
58127,119799,4.7,2019,FY78AY
58128,119800,5.4,2019,PR32XA
58129,119801,4.5,2019,BB79JA
58130,119802,3.7,2019,PR10LN
58131,119803,3.7,2019,PR73LS
58133,134989,4.9,2019,BB98LF
58134,134990,7.7,2019,BB90PR
58135,134994,6.2,2019,BB128ST
58136,134995,8.5,2019,BB115BT
58137,134996,5.7,2019,BB102AT
58138,134997,5.7,2019,BB103AA
58139,135003,6.2,2019,BB113DF
58147,138835,4.1,2019,BB47BJ
58148,136742,4.6,2019,LA13EF
58149,136381,3.5,2019,LA11SF
58150,136390,3.7,2019,BB72DJ
58151,119813,5.5,2019,FY68BE
58152,119814,4.0,2019,PR28RA
58153,119816,4.8,2019,PR251BS
58154,137498,6.9,2019,L406JJ
58155,135649,4.5,2019,BB54FF
58156,135936,9.1,2019,PR29YR
58158,119866,27.8,2019,PR23DB
58159,119873,23.8,2019,LA28NS
58160,119876,8.0,2019,LA33AB
58161,119877,6.8,2019,PR71JZ
58165,119883,9.4,2019,BB53BE
58168,143879,4.9,2019,BB46LR
58172,119895,16.3,2019,FY67HE
58174,119898,11.6,2019,WN89DP
58177,134625,28.0,2019,BB114DT
58182,131258,9.2,2019,WN88EH
58184,135346,8.1,2019,PR26EE
58241,138220,2.4,2019,BB22LD
58242,139924,10.0,2019,BB31AF
58243,141321,7.6,2019,BB30AL
58244,142088,4.9,2019,BB18QA
58245,140879,6.8,2019,BB26TD
58246,119790,5.6,2019,BB11PY
58247,119793,5.2,2019,BB24SR
58248,134906,5.6,2019,BB23HJ
58249,141565,2.1,2019,BB27AD
58251,136900,4.1,2019,BB22JR
58252,141165,5.2,2019,BB26DF
58253,135580,5.8,2019,BB33HD
58287,139675,5.1,2019,FY20TS
58288,140021,11.8,2019,FY42AR
58289,141132,6.3,2019,FY37LS
58290,142469,7.8,2019,FY43JZ
58292,137973,5.7,2019,FY20AZ
58293,140759,5.9,2019,FY44PH
58294,141257,5.4,2019,FY37EQ
58296,140143,3.6,2019,FY39HF
58580,137112,5.3,2019,NG122FQ
58581,137117,5.4,2019,DN227NJ
58582,137141,4.6,2019,DN118EF
58583,137085,5.5,2019,NG43SH
58584,138481,9.0,2019,NG177DH
58585,137981,4.7,2019,NG178HP
58586,138411,5.8,2019,NG200QN
58587,138247,4.6,2019,S817EN
58588,138248,5.3,2019,S802SF
58589,139062,5.6,2019,NG229TD
58590,139063,6.6,2019,NG171EE
58591,139956,6.8,2019,NG156PX
58592,140549,6.5,2019,NG244AB
58593,140992,5.3,2019,NG163EA
58595,144486,7.0,2019,NG197AP
58597,144182,6.0,2019,NG146JZ
58599,137158,6.0,2019,NG198QA
58600,144687,5.9,2019,NG190JX
58601,137857,6.0,2019,NG172DU
58602,136361,5.3,2019,NG58GX
58603,136627,3.4,2019,NG44AA
58604,138832,5.0,2019,NG93DU
58605,138837,5.0,2019,NG93GA
58606,122854,6.0,2019,NG95AL
58607,138641,4.9,2019,NG162NJ
58608,142725,5.3,2019,NG166BW
58609,136628,2.9,2019,NG27FA
58610,138482,4.3,2019,NG27BW
58611,136878,4.1,2019,NG138BL
58612,137628,4.6,2019,NG210AG
58613,138964,5.0,2019,LE126QN
58614,137319,4.6,2019,NG220JH
58615,138191,5.1,2019,NG125FF
58616,138076,5.3,2019,DN227PY
58617,137763,5.1,2019,NG182AT
58618,137409,4.0,2019,NG27QY
58619,137159,5.0,2019,NG157DB
58621,138810,3.7,2019,NG57JZ
58622,140698,4.3,2019,NG196BW
58623,136291,4.6,2019,NG97EW
58624,138661,8.3,2019,NG93GF
58625,135583,7.0,2019,NG182DY
58626,140854,10.2,2019,NG196DX
58629,122949,16.3,2019,NG58HN
58632,122955,8.2,2019,DN227NJ
58633,122956,14.9,2019,NG210DQ
58635,122961,7.1,2019,NG177HZ
58636,130996,8.2,2019,NG241JR
58712,137184,3.5,2019,NG83LD
58713,140369,5.5,2019,NG83GP
58714,140984,5.1,2019,NG72PL
58715,141363,4.7,2019,NG59PJ
58716,144487,5.8,2019,NG59AZ
58717,145146,3.1,2019,NG81EA
58718,145952,7.4,2019,NG68AQ
58721,141010,3.9,2019,NG51EB
58722,136724,4.7,2019,NG82FT
58723,139765,3.7,2019,NG27YF
58724,137798,3.9,2019,NG85GY
58725,138341,3.5,2019,NG83EZ
58726,134253,8.5,2019,NG76ND
58727,135761,6.7,2019,NG84HY
58728,135881,5.8,2019,NG37EB
58729,137915,8.0,2019,NG118HX
58730,144321,12.1,2019,NG83EZ
58732,144320,20.1,2019,NG83BT
58857,141176,5.2,2019,SY132BY
58858,143142,7.2,2019,SY107BD
58859,143401,7.0,2019,SY12LL
58860,138216,4.2,2019,SY39EE
58861,123564,5.4,2019,SY95AY
58862,139455,4.4,2019,SY66EX
58863,139102,5.2,2019,SY120EA
58864,139769,5.9,2019,TF136NB
58865,140922,4.6,2019,TF118PD
58869,141451,5.0,2019,DY148PE
58871,142153,5.7,2019,WV165JD
58872,136979,5.2,2019,SY112AR
58873,139143,6.9,2019,WV164ER
58875,123589,6.4,2019,SY45UB
58882,137336,4.4,2019,SY42AX
58883,123630,25.2,2019,SY45PJ
58884,140531,7.4,2019,SY25SH
58938,142067,3.4,2019,TF29SQ
58939,142285,9.0,2019,TF27AB
58941,136516,3.4,2019,TF107HL
58942,123574,4.3,2019,TF107DS
58943,139766,7.6,2019,TF43JS
58944,139536,8.9,2019,TF31FA
58945,144853,4.4,2019,TF15NU
58947,137446,3.7,2019,TF107BD
58948,145707,5.9,2019,TF12DT
58949,123627,2.9,2019,TF34NW
58950,135149,5.2,2019,TF75FB
58951,135582,6.1,2019,TF75HX
58954,123631,7.1,2019,TF43PX
59077,139953,11.2,2019,CW14EB
59078,137064,4.5,2019,SK118JR
59079,140813,7.1,2019,WA160EA
59080,142472,10.5,2019,CW27NQ
59081,142890,2.7,2019,CW12PZ
59082,140791,5.9,2019,SK102EE
59083,140108,3.7,2019,ST72HR
59084,136340,4.0,2019,CW113NT
59085,111410,6.1,2019,CW109BU
59086,111417,7.2,2019,CW27JT
59087,111419,6.2,2019,CW55HD
59088,142237,5.2,2019,CW25DH
59089,138002,4.0,2019,WA160EA
59090,137449,5.8,2019,CW47DX
59092,136279,4.5,2019,CW57DY
59093,111443,4.9,2019,SK91LZ
59094,136655,5.1,2019,CW124NS
59095,138662,5.3,2019,CW121NT
59096,139764,5.2,2019,CW28AE
59097,139139,6.1,2019,SK118LB
59102,136278,5.5,2019,SK104AF
59103,137491,4.3,2019,CW113NS
59104,140176,30.7,2019,WA168PA
59105,141559,10.9,2019,ST73EL
59108,140457,14.8,2019,CW13DT
59236,137582,6.1,2019,CW97DT
59237,138148,4.9,2019,CW81LH
59238,143817,5.8,2019,CH47AE
59240,111396,7.1,2019,CH15JH
59242,138318,5.6,2019,CH649NH
59243,111414,5.7,2019,CW83HT
59244,138743,4.8,2019,CW98EZ
59245,138483,5.9,2019,CW60BL
59246,136645,5.6,2019,CH37AD
59247,111422,4.8,2019,CH21NN
59248,111424,4.1,2019,SY148JD
59249,111429,6.2,2019,CH662NU
59250,111440,5.8,2019,WA60HY
59251,139343,5.7,2019,CH47HS
59252,111450,4.9,2019,CW81JW
59253,111451,6.9,2019,CH657AQ
59254,136543,5.4,2019,CH35XF
59258,136184,7.7,2019,CW72BT
59260,140093,35.2,2019,CW81NU
59261,111503,8.8,2019,CW81LD
59262,111504,4.8,2019,CW71NU
59263,111505,10.4,2019,CW74EJ
59266,111511,7.2,2019,CH21HD
59268,111517,17.2,2019,CH662NA
59501,140675,4.5,2019,TR262BB
59502,140836,6.5,2019,PL231HE
59503,143649,6.3,2019,PL177DR
59504,145108,5.0,2019,PL267RN
59506,146325,7.2,2019,TR197JX
59507,139155,5.5,2019,PL159JR
59509,136575,5.7,2019,PL124AY
59510,112041,6.1,2019,PL112NH
59511,143981,6.4,2019,TR138NR
59512,136852,5.4,2019,TR108PZ
59513,112045,7.4,2019,EX238DQ
59514,137223,5.5,2019,TR114LH
59515,138024,5.4,2019,PL276BU
59516,136383,5.2,2019,PL311DD
59517,136573,4.5,2019,PL253NR
59518,112052,5.4,2019,PL254BZ
59519,136524,6.0,2019,TR147PP
59520,112054,5.1,2019,TR151TA
59521,112055,5.0,2019,TR36LT
59522,136572,4.5,2019,TR25SE
59523,136614,7.1,2019,TR153PZ
59524,143993,5.9,2019,TR127EB
59525,136533,5.0,2019,TR73BH
59526,136567,6.4,2019,TR11TN
59527,144291,5.5,2019,PL143EA
59528,137839,6.5,2019,PL131NQ
59529,145211,5.8,2019,TR274DN
59530,136873,5.5,2019,TR183JT
59531,112067,8.3,2019,TR182TG
59533,137478,8.2,2019,TR11TE
59781,112375,6.0,2019,CA73EZ
59782,140600,8.7,2019,CA144JW
59783,141041,5.9,2019,LA143JT
59784,141499,6.4,2019,CA144EB
59785,112377,8.0,2019,CA74DD
59786,112378,7.7,2019,CA93QU
59787,143749,7.0,2019,LA62HJ
59789,112379,6.8,2019,LA231HW
59790,137269,8.5,2019,LA105AL
59791,142306,5.0,2019,CA139HF
59792,112382,5.5,2019,CA156NT
59793,112383,6.5,2019,LA158AH
59794,112384,5.3,2019,LA218EW
59795,112385,4.6,2019,LA120EB
59796,112388,7.0,2019,LA185AB
59797,112393,5.7,2019,CA118NG
59798,112397,5.5,2019,CA79PX
59799,112398,6.6,2019,CA288UG
59800,112399,5.9,2019,CA13RQ
59801,112400,5.9,2019,LA139LE
59802,112401,6.1,2019,CA143EE
59827,136671,5.1,2019,LA97EQ
59828,136732,3.4,2019,CA117EG
59829,137369,6.4,2019,CA11JB
59830,136526,5.4,2019,LA96PJ
59831,137205,4.9,2019,LA77DD
59832,137107,5.6,2019,CA174HA
59833,137251,5.4,2019,CA166XU
59834,137338,5.0,2019,LA117SA
59835,136357,4.5,2019,LA62HJ
59836,137252,5.5,2019,CA81AR
59837,137254,5.7,2019,CA57NN
59838,136902,5.2,2019,CA125QB
59839,141106,3.7,2019,LA130NY
59840,135620,6.3,2019,CA26LB
59841,135621,7.3,2019,CA11LY
59842,135632,4.5,2019,CA222DQ
59843,135940,5.9,2019,LA139BB
59848,146250,8.0,2019,CA30BU
60076,136306,4.1,2019,GL20LF
60077,136666,4.4,2019,GL13JN
60078,138421,5.7,2019,GL155DZ
60079,138496,5.1,2019,GL142AZ
60080,140011,7.6,2019,GL40RT
60081,144013,6.0,2019,GL167QW
60082,144761,8.1,2019,GL139FB
60083,115720,6.8,2019,GL43QU
60084,145480,7.4,2019,GL34QF
60085,136772,4.6,2019,GL528AE
60086,115723,6.3,2019,GL54AX
60087,137298,5.7,2019,GL24PR
60088,137059,5.0,2019,GL67DY
60089,137097,6.0,2019,GL74JQ
60090,136982,5.7,2019,GL40DD
60110,136767,4.6,2019,GL15LE
60111,137123,4.4,2019,GL54HE
60112,136874,3.5,2019,GL54HF
60113,136353,3.9,2019,GL510HG
60114,136578,3.0,2019,GL25AE
60115,137752,5.0,2019,GL208DF
60116,137033,4.2,2019,GL128RB
60117,115758,6.3,2019,GL114BY
60118,136474,2.9,2019,GL538QF
60119,137634,4.2,2019,GL32RB
60120,136292,4.6,2019,GL542BD
60121,138746,5.9,2019,GL181QF
60122,136623,5.2,2019,GL32PL
60123,136960,4.8,2019,GL556HU
60124,137382,4.9,2019,NP167AA
60125,136764,5.4,2019,GL545LB
60126,136725,5.3,2019,GL513EF
60127,137217,5.4,2019,GL71HS
60128,136527,4.8,2019,GL71XB
60129,115772,6.0,2019,GL523JD
60130,137387,4.4,2019,GL170DU
60131,115775,7.1,2019,GL102HA
60132,136985,5.5,2019,GL88AE
60133,136016,5.5,2019,GL510WH
60134,136199,10.5,2019,GL46RN
60135,138429,8.6,2019,GL115HD
60138,115821,8.6,2019,GL513AT
60141,115825,6.7,2019,GL208JJ
60143,131549,5.3,2019,GL513AT
60534,117499,5.3,2019,SG52UR
60535,138747,8.2,2019,WD65LG
60536,138582,4.4,2019,AL15AR
60537,139416,12.7,2019,WD65NN
60538,117500,4.8,2019,HP11TX
60539,139873,5.1,2019,SG138EN
60540,139662,5.5,2019,WD38AB
60541,139154,4.6,2019,SG51JB
60542,137288,4.4,2019,SG49RS
60543,117504,7.2,2019,SG64BA
60544,137038,5.6,2019,AL14PR
60545,137985,5.2,2019,SG129NX
60546,137847,4.5,2019,AL86YR
60547,136608,4.6,2019,SG76DZ
60548,140037,6.6,2019,SG13BE
60549,141004,12.2,2019,WD244PT
60550,142051,6.0,2019,EN80JU
60551,143131,4.4,2019,EN118JY
60554,137270,3.6,2019,AL54QP
60555,146305,6.5,2019,AL72AF
60556,145430,9.0,2019,HP24DE
60559,138286,4.0,2019,AL40XB
60560,117515,6.9,2019,SG13RB
60561,117518,6.2,2019,SG29SW
60562,140294,4.1,2019,SG138AJ
60563,136973,4.2,2019,AL53AE
60564,137110,6.1,2019,HP38JB
60565,137339,4.1,2019,AL36DB
60566,139036,5.0,2019,WD49HN
60567,137757,4.7,2019,AL108NL
60568,136396,5.0,2019,EN107DD
60569,117530,4.6,2019,SG20HS
60570,140049,5.7,2019,WD186NS
60571,117534,5.8,2019,SG28UT
60572,138484,5.4,2019,SG142DG
60573,138632,4.5,2019,AL87NL
60574,117537,6.5,2019,SG63QA
60575,137656,6.1,2019,SG87JH
60576,137002,4.1,2019,SG99BT
60581,137792,4.6,2019,AL108AB
60582,136609,3.8,2019,AL49NX
60583,137637,5.4,2019,CM235BD
60584,137090,4.0,2019,SG120DP
60585,117552,5.7,2019,HP27HL
60586,138352,5.0,2019,HP235JD
60588,117555,5.5,2019,AL36DR
60589,138356,5.4,2019,AL54TD
60590,117557,6.3,2019,HP12PH
60591,138106,4.8,2019,AL13RQ
60593,136922,5.2,2019,WD61HL
60608,136606,4.2,2019,WD33AQ
60609,136276,4.1,2019,WD187JF
60610,136289,4.0,2019,WD180AE
60611,136899,4.1,2019,WD250UU
60612,117577,3.3,2019,CM233LU
60613,117578,6.5,2019,HP43AH
60614,136554,4.0,2019,EN62DU
60615,137872,5.2,2019,WD234PA
60616,136877,4.7,2019,WD232TY
60617,137224,6.0,2019,EN61EZ
60618,137938,4.2,2019,AL40TT
60619,137895,4.3,2019,SG14AE
60620,138042,6.5,2019,AL12QA
60621,137532,4.9,2019,EN75QW
60622,137156,5.1,2019,CM219BY
60623,137922,5.6,2019,WD250SS
60624,137914,4.6,2019,WD31HG
60625,117591,4.4,2019,AL97BN
60626,140786,4.0,2019,CM235NJ
60627,136901,4.8,2019,WD36EW
60628,117594,5.1,2019,CM232NQ
60629,138360,5.4,2019,EN75FB
60631,136607,6.2,2019,EN110QF
60632,136482,3.3,2019,CM235HX
60633,135876,5.4,2019,WD257HW
60634,135938,6.9,2019,WD233AA
60637,138485,9.8,2019,AL87LW
60639,117669,9.7,2019,SG29AB
60641,117671,10.6,2019,AL37ET
60642,117672,8.0,2019,HP11TQ
60643,142257,14.6,2019,SG137PB
60644,117674,25.6,2019,AL35RP
60646,117679,11.7,2019,SG28UT
60652,117685,9.3,2019,AL35AY
60653,117686,25.8,2019,WD233AT
60659,131060,25.4,2019,SG76EY
60686,136013,5.3,2019,PO369BA
60701,136753,6.4,2019,PO333LN
60702,140691,5.3,2019,PO381BG
60703,140845,5.3,2019,PO318HB
60704,140948,9.3,2019,PO326EA
60705,136010,8.0,2019,PO302DX
60706,136012,6.9,2019,PO305QU
60707,135552,5.8,2019,PO305QT
60967,137572,5.1,2019,PE109DT
60968,137282,6.6,2019,PE127PU
60969,138783,6.2,2019,PE235EW
60970,138638,4.0,2019,NG319AU
60971,137667,4.2,2019,NG347RS
60972,140950,2.7,2019,LN21PF
60973,137873,5.8,2019,PE68NF
60974,141166,5.6,2019,LN44PN
60975,141391,4.2,2019,PE201JS
60976,136479,5.7,2019,NG334NT
60977,142392,5.7,2019,LN117PN
60978,136624,4.1,2019,NG317JR
60979,139140,4.2,2019,PE219PF
60980,120642,4.6,2019,PE112PJ
60981,120645,6.4,2019,PE129LF
60982,144488,5.5,2019,PE112EJ
60983,144968,5.8,2019,LN119AW
60984,145052,6.4,2019,LN34JP
60985,145954,8.3,2019,DN211PB
60986,136968,5.6,2019,LN139BL
60987,136958,4.9,2019,LN76QZ
60988,141581,5.0,2019,LN96DA
60989,120655,4.6,2019,DN212ST
60990,137600,7.8,2019,PE91HE
60991,138754,6.3,2019,PE219HB
60992,137793,3.3,2019,PE109JE
60993,138755,6.5,2019,PE114TF
60994,136491,4.1,2019,LN83RF
60995,138756,6.8,2019,PE228AA
60996,139304,4.3,2019,PE112XH
61020,138757,3.8,2019,PE252QS
61021,136315,4.9,2019,LN139HY
61022,137166,4.0,2019,NG316RP
61023,137213,5.2,2019,NG347DD
61024,142262,4.5,2019,LN119LL
61025,136350,2.8,2019,LN76QJ
61026,136537,6.1,2019,LN13SP
61027,137447,5.9,2019,LN24PN
61028,138665,4.4,2019,LN95AD
61029,136871,7.0,2019,LN69AG
61030,137135,5.6,2019,LN69AF
61031,136415,4.7,2019,LN23JB
61032,136358,5.7,2019,LN41LH
61033,138839,5.6,2019,LN50PA
61034,139623,8.4,2019,LN67SX
61035,136476,7.0,2019,NG317PX
61036,136282,4.7,2019,PE229LD
61037,139180,4.0,2019,PE216JY
61038,135563,5.0,2019,LN67DT
61039,135564,6.6,2019,LN60EP
61040,135565,4.7,2019,LN58PW
61041,136044,6.3,2019,NG347PP
61042,136194,4.9,2019,NG318ED
61043,136217,7.9,2019,PE252QH
61044,141253,6.8,2019,NG317LP
61048,142667,7.5,2019,PE112EH
61052,120754,5.5,2019,LN68AR
61058,139316,15.0,2019,NG317US
61059,142510,18.9,2019,PE235EJ
61061,131277,14.2,2019,LN58EL
61063,142136,11.1,2019,DN211PB
61400,138918,7.3,2019,PE377DZ
61401,141268,6.0,2019,NR192EU
61402,139572,5.8,2019,NR219QT
61403,138039,6.0,2019,NR65SB
61404,139311,5.3,2019,NR146JU
61405,121154,6.1,2019,NR289HZ
61406,140188,5.5,2019,NR93DB
61407,140364,6.0,2019,NR316TA
61408,140557,6.7,2019,PE344LZ
61409,140815,6.3,2019,NR31DD
61410,141086,6.1,2019,NR46FF
